branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,ref-cycles,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-stores,branch-load-misses,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,label
3259,454,1066,3910,6299,56713,14712,213000,620,3881,2432,4235,328,32,457,81,3908,5,2448,112,0
3312,454,1733,4059,7029,66428,14643,221750,598,3871,2424,4613,293,53,448,71,3890,5,2435,107,0
4094,562,2115,5275,7247,61246,14834,230250,612,3859,2418,4319,306,37,361,70,3860,5,2420,94,0
3248,441,1438,6657,6999,61410,14607,231000,573,3862,2416,4454,310,35,453,69,3862,7,2416,101,0
3258,470,1739,4144,7096,66135,14587,248750,551,3862,2416,3783,293,34,380,68,3871,8,2424,101,0
6401,743,2153,4712,7191,96099,14785,117250,610,3902,2444,4645,312,47,450,70,3922,6,2454,103,0
3294,464,1718,3453,7190,99330,14738,78500,548,3884,2432,3806,336,35,448,72,3873,3,2424,150,0
4369,570,2033,3941,6644,59883,14567,225125,568,4204,2665,3899,306,24,356,72,3910,5,2448,112,0
3262,450,1762,4337,6946,64568,14732,242625,597,3851,2415,4463,320,26,437,72,3871,5,2424,107,0
3256,471,1668,3000,7444,62046,19428,233250,583,3868,2424,4420,364,39,495,77,3860,7,2416,133,0
3307,436,1800,5237,7203,59406,14553,223250,581,3873,2422,4399,303,33,371,76,3866,3,2421,136,0
3272,449,1308,3971,7009,60260,14577,226500,579,3860,2416,4321,350,54,492,74,3861,5,2423,114,0
3260,459,1777,4121,7113,62242,14570,233875,975,8805,5126,5687,302,31,402,70,3862,6,2416,100,0
3252,449,1760,4293,7124,63431,14652,238375,607,3876,2429,4335,292,28,467,81,3874,7,2425,98,0
3248,469,1988,5230,6915,60079,14558,225750,569,3862,2416,3862,316,32,463,74,3870,5,2424,106,0
893751,23329,32249,73380,6100,60108,14574,226000,593,3890,2437,4421,318,43,451,73,3884,6,2432,110,0
3285,461,1764,4482,6884,59579,14587,223875,586,3894,2440,4230,305,32,464,69,3897,8,2441,144,0
3250,448,1873,5360,7232,75503,14596,137750,627,3895,2437,4440,290,28,363,58,3898,7,2441,97,0
3252,448,1792,5244,7227,59296,14619,222750,588,3869,2421,4382,309,33,437,70,3871,5,2421,144,0
3304,475,1884,5506,7582,66582,17896,250250,591,3896,2443,4492,327,37,383,66,3862,4,2416,155,0
3265,452,1735,4158,7430,65342,14800,245750,586,3868,2419,4403,316,35,450,73,3875,3,2424,150,0
3290,473,1825,5174,6243,61972,16094,173000,592,3869,2421,4416,318,35,454,72,3869,6,2424,98,0
3261,421,819,3550,7859,65023,16905,244375,582,3860,2416,4405,300,50,402,73,5671,7,3356,160,0
3250,435,1812,5279,7199,58578,14551,220125,580,3886,2432,4440,323,29,457,73,3907,7,2454,116,0
4178,565,1923,2976,6984,59548,14588,223875,549,3862,2416,4409,308,37,432,73,3872,7,2426,109,0
3264,451,1720,3935,7431,59572,14740,223875,605,3862,2416,4453,334,42,383,71,3866,4,2419,98,0
4108,468,2250,3485,7002,114172,14590,90875,599,3862,2416,4515,325,27,366,67,3862,4,2416,96,0
3248,455,1710,4413,8389,85348,18484,210875,598,3916,2452,4479,308,39,447,66,3919,6,2456,147,0
3255,457,1936,5628,7357,64447,14580,242250,599,3892,2437,4347,297,34,460,72,3912,6,2449,103,0
3256,468,1769,4358,6965,60593,14567,227750,571,3868,2428,4502,312,33,474,73,3869,6,2421,100,0
3259,442,1225,3896,7019,66958,14598,251625,686,4450,2816,4946,307,27,450,65,6244,5,3591,117,0
3244,473,1691,3831,7226,65142,14738,244875,579,3869,2419,4356,303,36,449,68,3878,6,2432,100,0
3253,430,1950,5813,6786,71229,14624,147375,587,3889,2435,4461,306,33,462,70,3892,4,2437,105,0
3276,392,1694,4177,6938,61936,14778,232750,620,3868,2419,4462,313,42,463,69,3882,4,2432,172,0
3947,462,2104,5521,7257,58130,14576,218500,591,3869,2421,4761,363,65,562,76,3859,7,2423,95,0
3276,466,1770,4356,7141,58013,14558,218125,583,3879,2429,4351,305,37,469,69,3866,4,2419,103,0
3252,446,1923,6502,7158,61877,14904,232500,591,3869,2421,4337,316,37,460,69,3917,4,2451,109,0
3303,360,1725,4407,8225,68175,18076,256250,591,3863,2423,4488,329,32,458,72,3869,6,2426,137,0
3264,438,1780,4555,7050,55588,14731,208875,636,3874,2425,4581,320,49,457,75,3909,5,2455,113,0
3256,439,1848,5360,6207,55147,14778,207375,3466,36574,21949,15757,290,34,387,81,3890,4,2437,98,0
3262,449,1865,5379,6914,60080,14574,225750,549,3886,2432,3758,309,41,448,68,3899,4,2445,111,0
3296,367,1274,4353,7219,58666,14906,220625,674,4452,2817,4888,317,31,465,64,3893,4,2435,155,0
3622,505,2022,5627,7228,72274,14635,137750,604,3891,2437,4606,324,38,453,74,3867,7,2425,139,0
3260,465,1806,4760,7386,64248,14591,241375,574,3887,2437,4003,334,44,456,73,3871,8,2424,95,0
3259,457,1853,5367,7162,57964,14558,217875,582,3876,2427,4429,324,36,468,76,3869,6,2419,109,0
3261,387,1610,3494,7102,74062,15910,163875,621,3898,2454,4726,315,30,469,72,3878,8,2432,112,0
3304,445,1642,3532,6001,60595,14778,181750,593,3870,2424,4363,316,42,388,70,4200,6,2659,104,0
3308,394,1663,4105,7671,64382,14785,242125,596,3893,2437,4292,292,31,457,65,3910,5,2448,144,0
3259,457,1800,4349,6916,59329,14557,223000,618,3910,2450,4469,301,30,369,69,3916,6,2451,106,0
3286,465,1739,3627,7052,59148,14551,222500,599,3899,2440,5122,3933,1444,4859,496,3870,5,2424,96,0
3264,451,1808,4553,7285,61963,14610,233000,593,3860,2416,4593,329,35,466,71,3851,5,2415,100,0
3307,459,1651,3276,6293,53116,14728,199625,612,3868,2421,4328,331,56,451,76,3848,3,2415,137,0
3252,461,1844,3678,7287,61078,14558,229375,576,3888,2432,4452,370,73,561,68,3868,7,2423,101,0
3590,487,1856,4002,7212,95925,14885,92375,577,3869,2421,4385,323,50,470,73,3910,6,2448,92,0
3270,441,1835,5246,7109,66536,16473,250125,577,3884,2432,3964,336,42,465,74,3886,6,2432,72,0
3254,459,1794,4946,7783,68357,20060,256875,598,3880,2433,4546,317,40,466,67,3860,4,2416,99,0
3278,451,1137,3746,7312,60380,14570,227000,626,3919,2456,4655,328,25,346,71,4208,7,2668,97,0
3304,465,1696,3707,7129,61723,14762,231875,67107,1266261,665077,109641,312,31,448,70,3865,4,2419,113,0
3249,363,1630,4059,7247,60385,14789,226875,564,3858,2416,4428,305,34,450,72,3865,7,2419,117,0
3252,451,1755,4400,7236,59739,14549,224625,64274,1335071,704786,100715,305,40,442,64,3866,7,2424,92,0
3291,460,1816,4675,7009,55777,14569,209625,590,3862,2416,4418,285,26,447,70,3860,6,2416,107,0
3278,464,1894,5514,7089,59370,14634,223000,592,3882,2433,4042,321,36,460,65,3868,5,2421,100,0
3272,455,1765,4302,8039,66242,18448,249125,641,4472,2828,4449,321,54,453,70,3872,5,2431,152,0
613143,26313,45247,168301,6018,56142,14787,211125,619,3924,2461,4344,311,36,455,71,3896,3,2440,136,0
3268,448,1752,3972,7083,59980,14916,212250,612,4294,2649,4254,330,36,464,72,3855,6,2415,109,0
3252,447,1834,5160,7088,61228,14740,230125,625,3869,2431,4564,303,46,395,70,3864,5,2416,101,0
3288,468,1888,5402,7211,60613,14556,227750,572,3888,2435,4546,314,38,448,73,3884,4,2432,149,0
3252,441,624,4428,6270,54744,14740,205750,647,4394,2777,4053,295,45,388,71,3882,9,2432,106,0
3302,445,1861,5673,6565,61708,14826,231875,847,5670,3469,4876,314,50,437,70,4521,5,2853,178,0
3467,465,1881,5391,7191,56965,14740,214125,567,3912,2453,4419,711,343,970,150,1340676,474,715877,1160,0
3260,442,1117,3517,7160,61121,14561,229750,615,3901,2445,3888,307,36,463,70,3870,8,2431,114,0
3259,452,1784,4438,7026,59195,14601,222500,584,4217,2670,4335,321,38,451,67,3871,5,2424,105,0
3275,462,1777,4241,7131,60460,14587,227250,625,3900,2443,4533,363,41,575,72,3879,4,2434,43,0
3295,455,1829,5026,7389,56449,14566,212125,762,5499,3388,5284,302,38,471,67,3857,4,2416,143,0
3255,446,1958,6647,7614,60297,14620,226625,596,3862,2416,4463,292,32,370,62,3858,4,2416,107,0
3276,456,1872,5258,7119,57220,14943,215125,606,3861,2421,4473,318,35,459,65,3862,6,2416,157,0
3252,390,824,3618,7221,55755,14603,209625,611,3888,2432,4561,323,38,462,71,3860,5,2416,90,0
3262,457,1682,3778,6102,67697,14744,168625,589,3860,2421,4272,329,42,405,73,3899,7,2441,106,0
3298,458,2096,4527,7306,62066,14726,233500,598,3869,2421,4501,317,38,387,69,4203,6,2661,117,0
3283,337,1667,4570,7174,85039,14840,85125,592,3860,2416,4654,310,31,392,68,4213,4,2667,116,0
3494,461,1900,5260,369697,12171363,16511024,8782125,585,3869,2424,4582,330,39,351,64,3879,4,2425,176,0
3282,459,1749,4387,7234,61695,14740,231875,585,3912,2449,3954,340,42,438,77,3860,4,2423,122,0
3295,466,2056,6854,7155,62975,14544,236750,593,4200,2659,4508,326,36,454,79,3858,4,2416,93,0
3272,468,1834,4395,6681,71530,16098,125875,567,3890,2435,3977,305,38,448,68,3884,5,2432,101,0
3252,444,1811,4748,6901,61232,14558,230125,580,3869,2419,3896,328,32,443,76,3864,6,2421,113,0
3298,379,1731,3931,7155,107602,14615,89625,700,4408,2784,5424,314,35,451,71,4514,14,2863,157,0
6474,752,2565,5301,7260,68115,14746,199500,67750,1278253,674022,117708,293,44,448,70,3921,5,2454,97,0
3252,402,1789,5349,6642,61592,14747,231625,574,3886,2433,3683,324,63,478,76,3871,5,2422,100,0
3278,448,1158,4288,7091,108430,14544,85625,564,3902,2442,4389,370,65,527,87,3890,4,2435,107,0
3267,443,1410,5422,7216,59091,14594,222000,575,3893,2435,4461,317,38,458,77,3879,4,2426,92,0
3252,448,1758,4908,7208,57251,14771,215125,614,3890,2435,4581,307,43,354,63,3874,8,2425,99,0
3250,448,1755,4715,6957,57078,14596,214375,595,3903,2448,4248,318,36,452,71,4252,4,2696,102,0
3287,372,1151,3622,7153,65364,14740,245875,575,3893,2437,4402,305,33,399,70,3886,4,2432,100,0
3311,460,1909,5285,7724,57167,14736,214875,589,3888,2437,3853,312,36,464,70,3923,6,2456,180,0
3266,353,1634,4193,7140,60709,14588,228000,585,3874,2422,3475,330,28,458,85,3866,8,2419,102,0
3248,435,1221,3435,6310,54280,14590,204125,2739,34440,21171,17490,322,30,399,71,3862,4,2416,101,0
3279,454,1228,4288,7126,64346,14612,242000,569,3894,2435,4399,345,28,482,78,3866,6,2424,179,0
3459,411,1771,3910,6868,58434,14574,219625,612,3889,2439,4590,289,33,386,72,3886,4,2432,160,0
3304,439,615,4019,7295,93709,14814,156500,586,3873,2422,4692,303,46,466,71,3864,4,2421,148,0
3280,472,1771,4022,6541,68155,14733,165875,608,3872,2424,4524,345,45,445,71,3905,5,2435,101,0
3262,450,1864,5395,6252,58119,14929,218375,578,3884,2438,4697,303,34,443,64,3903,4,2448,106,0
3315,460,1722,3708,7094,62782,14607,236000,583,3870,2424,4346,318,55,448,75,3873,3,2422,128,0
3250,460,1724,4042,7061,56240,14570,211375,584,3876,2423,4480,330,44,448,68,3859,12,2420,111,0
3252,446,1828,4308,7048,60723,14917,228125,596,3886,2432,4335,300,29,454,73,3888,8,2432,106,0
3281,471,1645,4291,6999,63232,14558,163625,560,3871,2424,4388,369,72,544,79,3913,5,2453,108,0
3259,457,1922,6462,7345,63968,14941,240500,582,3862,2416,4406,318,23,468,69,3877,3,2431,135,0
3300,461,1791,4278,6146,55590,14596,208875,611,3875,2431,4676,315,41,464,73,3875,5,2431,103,0
3252,368,1697,4140,6360,55954,14920,210250,589,3860,2416,4304,319,40,375,75,3886,7,2432,95,0
3256,454,1815,5361,7176,57815,14940,217375,595,3914,2454,4388,319,38,453,72,3882,7,2432,92,0
452914,18168,32374,97880,7218,62911,14772,236375,67305,1266334,661719,126499,310,35,465,78,3867,4,2424,102,0
3259,442,1838,5205,231238,4913351,4836778,4269375,791,5313,3325,5710,329,30,454,69,4220,4,2672,106,0
3306,374,1611,3915,6111,55226,14544,207625,546,3889,2435,4314,314,27,472,67,3878,4,2432,99,0
3250,458,1699,3799,6373,75195,14558,133750,67344,1284509,672978,114442,329,38,378,68,3860,5,2416,99,0
3250,440,1710,4370,6586,78183,14958,166750,578,3869,2421,4287,303,45,452,69,3881,4,2427,99,0
3266,457,1788,4942,381023,12737251,16628246,8808250,591,3866,2419,4397,322,40,454,73,3860,5,2416,111,0
3263,362,1777,5312,6033,59124,14721,222125,617,3864,2419,4554,315,40,472,67,3871,4,2424,145,0
3249,452,1730,3917,6846,57007,14770,214375,567,3870,2419,3417,325,24,449,72,4823,7,3050,137,0
3261,454,1750,4159,7423,57864,14609,217500,593,3875,2426,4542,288,31,466,63,5276,13,3305,134,0
3267,454,1802,5155,6469,59139,14733,222250,737,5440,3347,4704,311,44,415,66,3878,5,2427,100,0
3254,377,1728,4333,8428,72754,18230,273250,605,3874,2426,4467,318,33,437,70,3902,5,2441,114,0
3262,451,1260,5346,7211,115730,14811,86750,583,3876,2426,3932,316,36,448,69,3865,4,2419,110,0
3263,446,1814,4843,6293,74539,14630,130625,575,3893,2440,4559,322,33,431,65,3873,10,2431,103,0
3285,470,1914,5587,5897,55408,14738,208250,610,3880,2427,4438,296,37,434,66,3872,6,2424,108,0
3459,465,1761,4124,6848,67796,14549,199125,592,3862,2416,4235,302,33,460,74,3895,9,2440,105,0
3886,546,2104,4810,6458,57885,14597,217625,601,3868,2424,4438,302,36,460,73,3853,3,2418,136,0
927363,22689,33819,60149,7345,58258,14558,219000,623,3876,2424,4391,299,29,374,77,3868,4,2423,106,0
3276,382,1721,4960,7002,60945,14735,229000,582,3877,2431,4378,314,27,453,66,3862,6,2416,101,0
3263,389,1717,4325,8091,68591,18010,257750,607,3874,2425,4370,321,51,480,69,3860,5,2416,90,0
3246,449,1734,3533,7329,61893,14558,232625,575,3891,2435,4464,310,39,449,71,3868,6,2424,106,0
3273,371,1727,4536,6503,57328,14768,215500,599,3864,2416,4511,319,27,459,69,3892,7,2435,139,0
3655,507,2261,5006,7116,88891,14600,63125,582,3864,2419,4361,289,21,471,63,3881,5,2430,124,0
3248,459,1851,5416,7055,64689,14794,243125,550,3895,2437,4317,312,34,456,71,3860,4,2417,102,0
3252,437,1716,4276,343679,7131573,5870518,5412750,606,3870,2424,4459,320,35,464,68,4260,6,2647,102,0
3269,462,1795,4138,6224,55933,14556,210250,567,3853,2415,4179,317,41,465,70,3866,4,2421,106,0
3279,392,1676,4128,7197,66629,14738,250500,587,3862,2416,4515,309,43,457,68,14661,16,8804,119,0
3284,464,1906,5469,7122,60100,14942,225875,585,3862,2416,3786,316,38,462,73,3886,6,2432,181,0
3260,457,1856,5353,7279,60032,16378,225625,563,3864,2416,4273,324,29,459,75,3885,7,2439,91,0
3306,455,1800,4962,7115,62959,14808,236625,607,3903,2446,4611,323,41,467,77,3860,5,2416,103,0
3282,447,549,3222,7039,56685,14560,213000,570,3887,2437,3930,301,32,472,77,3895,4,2437,104,0
3258,446,1953,4996,7135,62090,14612,233375,604,3929,2457,4061,362,47,495,78,652987,459,343556,1120,0
3283,474,1709,4050,7224,62232,14774,233875,604,3849,2415,4581,359,35,500,68,3895,3,2435,143,0
3295,462,1956,6490,7204,61870,14771,232500,578,3873,2422,4512,314,33,443,74,3867,7,2419,109,0
3264,465,1766,4432,7130,107272,14770,88000,597,3895,2440,4740,329,31,458,67,3892,3,2440,132,0
3314,461,1789,5201,6816,55482,14578,208375,591,3867,2421,4008,314,28,455,76,5720,7,3505,187,0
3252,406,1978,4728,6164,68391,14947,257125,607,3869,2421,4460,374,40,460,78,3873,7,2422,107,0
3271,449,1902,5474,7242,57280,14590,215250,564,3890,2440,4519,327,73,382,69,3860,7,2416,108,0
3260,398,1726,5323,8201,85999,19174,175125,602,3907,2455,4340,323,43,447,69,3915,7,2453,104,0
3247,443,1948,4981,7109,60501,14589,227375,610,3866,2419,4713,302,44,388,63,3860,5,2416,157,0
3278,476,1686,2995,6388,63310,14558,238000,568,3868,2419,4368,311,33,464,75,3869,7,2421,112,0
3252,373,1978,5395,7631,60031,14614,225625,660,4407,2794,4022,340,49,447,74,3869,6,2421,103,0
3318,445,1874,4765,7238,64018,18324,240500,604,3898,2438,4351,309,36,392,74,3886,5,2432,119,0
3290,466,1877,5532,6323,59211,14748,222500,764,5358,3182,4204,347,65,468,67,3863,6,2420,109,0
3289,469,1845,4939,6897,82001,14596,86875,623,3877,2425,4458,353,44,500,71,3924,5,2454,110,0
3267,459,1849,5246,7784,85683,16707,188125,604,3890,2440,4202,303,76,457,68,3875,5,2427,145,0
3283,465,1819,4485,6571,55246,14738,207625,596,3914,2453,5069,300,43,450,72,3891,7,2439,96,0
3294,368,1557,3244,7409,55659,14548,209250,589,3857,2418,4539,332,36,453,88,3862,5,2416,156,0
6209,743,2642,4160,7154,67009,14740,251875,598,3866,2421,4326,480,52,582,91,3862,4,2417,117,0
3296,467,1903,5304,7349,58655,14776,220625,591,3869,2424,4298,302,43,449,68,3862,5,2416,143,0
3260,454,1788,3948,309587,3780719,3680459,14128750,582,3870,2419,3874,292,32,361,71,3862,5,2416,111,0
3254,452,1770,4393,6339,59339,14722,222875,654,4444,2808,4890,330,32,458,75,3868,5,2421,97,0
3255,447,1887,5406,6126,64145,14530,142125,604,3862,2416,4493,308,43,393,63,3864,6,2416,183,0
3254,434,1801,5226,15796,229274,49101,382750,581,3873,2422,3842,311,30,444,68,3893,5,2435,100,0
3458,457,2171,5325,7217,56765,14619,213375,598,3879,2431,4085,300,47,461,61,3904,9,2446,100,0
3287,467,1959,5376,6148,75645,14610,148875,617,3874,2425,4401,337,39,312,72,5448,6,3205,196,0
3264,448,1298,3976,7004,58929,14558,221500,629,3873,2431,4888,312,40,390,75,3867,6,2421,102,0
3295,462,1964,4102,7175,61903,14544,232750,579,3862,2416,4378,310,46,460,70,3862,6,2416,110,0
3279,464,1729,3901,6451,53813,14760,202250,609,3884,2432,4517,330,39,466,79,3872,5,2423,133,0
3258,451,1859,5561,6209,59060,14960,222125,599,3915,2453,4418,292,27,438,69,3862,5,2416,110,0
3262,374,1772,5460,6138,58561,14747,220125,589,3868,2424,4453,327,37,471,68,3866,5,2421,107,0
3305,375,1787,4536,7114,61469,14556,231000,603,3893,2437,4549,347,46,502,78,5577,8,3300,113,0
3274,460,1787,3641,7303,60716,14731,228250,596,3868,2419,4322,329,41,458,72,3886,5,2432,154,0
3252,450,1777,4624,7314,62754,14772,235750,580,3893,2440,4577,304,48,454,76,3885,4,2434,109,0
3249,351,1723,5105,7325,62803,14731,236000,588,3864,2419,4273,321,38,461,89,3853,5,2415,106,0
576852,22241,99276,129311,6316,55331,14544,208000,584,3863,2428,4395,318,39,461,79,742192,478,407579,1918,0
3272,357,1333,3741,6199,56900,14622,213875,603,3892,2435,4596,315,33,445,75,3886,7,2432,155,0
3269,434,1273,5319,6234,76829,14807,132625,600,3867,2419,4590,315,34,389,68,3886,4,2432,105,0
3278,442,1829,5297,6019,56090,14913,210750,695,5050,3121,5336,293,29,378,70,4442,7,2802,147,0
3257,466,1809,5269,7037,59912,14554,225375,590,3860,2416,4394,309,33,435,64,4195,4,2659,104,0
3266,448,1744,4386,7127,62771,14588,235875,564,3891,2436,3840,304,34,453,73,3870,6,2424,106,0
3253,459,1787,4610,7423,68943,14615,259000,594,3867,2424,4407,331,39,450,70,3884,5,2434,180,0
3270,464,1918,4451,7047,65092,14758,171875,589,3886,2437,3887,355,53,497,76,4949,7,3062,126,0
3470,445,1836,4367,7339,62966,14590,236625,606,3858,2418,4391,326,60,444,78,3875,12,2427,97,0
3248,438,1833,5257,7004,56236,14747,211375,582,3860,2416,4323,310,50,450,75,3879,6,2427,108,0
3268,443,1807,5532,7346,64277,14984,241500,605,3893,2437,4418,310,42,449,66,3872,6,2425,145,0
3286,458,1770,4235,6114,59823,14542,224875,570,3869,2421,4288,278,36,382,73,3906,6,2448,95,0
3252,463,1697,3375,7140,61386,14740,230750,551,3891,2437,3724,24080,15301,30728,1996,3871,4,2424,102,0
3248,444,1745,4503,7089,60868,14581,228875,567,3851,2415,4475,310,41,468,70,3884,5,2432,166,0
3940,548,2041,3944,7187,57350,14596,215375,585,3865,2419,4341,330,41,464,82,4981,6,3088,126,0
3300,452,1958,6617,7178,59971,14731,225375,628,3894,2437,4612,292,29,432,69,3867,4,2421,98,0
3252,446,1821,4778,8619,85899,19747,322875,614,3885,2430,4435,321,37,445,70,3893,4,2435,140,0
3268,455,1793,4642,7301,64705,14762,214625,610,3890,2435,4468,402,64,587,77,3866,6,2424,87,0
3459,452,1906,5492,7171,69860,14629,211500,592,3888,2432,4292,312,29,392,68,3862,5,2416,106,0
908666,24190,37267,71927,7283,63239,14643,237750,649,4487,2841,4926,304,37,474,69,3862,4,2416,101,0
3258,402,1079,3548,5951,58381,15881,219375,582,3873,2429,4419,321,40,449,70,4432,4,2801,127,0
3933,463,1972,4832,7319,61258,14617,230250,572,3862,2416,4336,300,40,442,69,3864,5,2418,161,0
3264,456,1780,4408,5749,53691,14560,201750,597,3897,2438,4260,311,48,455,75,5218,9,3099,121,0
4561,469,2174,4451,7013,62502,14625,235000,616,3884,2432,4495,316,33,393,70,3864,7,2418,89,0
3262,452,1796,4476,231092,4871257,4567985,3770125,855,5428,3213,4814,324,39,432,70,3890,5,2435,117,0
3261,395,1795,5042,7257,61428,14782,230875,599,3864,2416,4445,317,56,448,69,3898,4,2438,170,0
3271,454,1791,4513,7297,69343,14736,260625,574,4217,2672,4459,321,78,391,64,3860,4,2416,98,0
4156952,38441,75633,87699,7145,58307,14736,219125,549,3862,2416,3317,311,31,446,73,3867,4,2419,106,0
6419,757,2399,4542,7162,57985,14780,218000,592,3873,2422,4267,320,35,455,70,3888,4,2435,128,0
3263,457,1743,3898,7185,59459,14551,223500,597,3862,2416,4557,314,50,461,76,3869,6,2421,121,0
3287,465,1915,5537,6868,57305,14548,215250,617,3876,2426,4463,293,34,326,68,3862,6,2416,111,0
3323,454,1723,4141,7410,63930,14588,240500,618,3925,2461,4630,334,76,380,71,3905,6,2448,128,0
3314,469,2007,5769,7103,70193,14770,201125,558,3884,2433,3955,308,54,358,70,3917,7,2451,191,0
3264,457,1941,5726,6637,58184,14918,218625,700,4523,2863,4889,319,28,466,68,1284278,482,675260,1284,0
3287,470,1613,2435,7004,58243,14581,218875,635,3875,2425,4273,290,32,358,72,3865,5,2424,79,0
893037,23875,39514,71309,6065,56032,14722,210625,573,3894,2440,4470,290,34,383,70,3888,6,2432,99,0
3276,457,1861,5878,7231,63396,14654,238500,609,3866,2421,4549,13529,8144,19822,1092,3862,4,2416,152,0
3266,467,1776,4523,24539,711728,185401,763625,821,5546,3285,4598,20244,12624,23621,1530,3914,6,2451,192,0
3262,456,1985,5816,6570,63033,15926,236875,615,3868,2424,4505,321,40,456,71,4185,4,2651,91,0
3271,465,1534,5343,6121,52832,14532,198625,602,3883,2433,3900,295,42,457,69,3903,6,2441,115,0
3264,379,774,5255,7174,58059,14732,218250,628,3897,2441,4428,303,31,441,67,3867,6,2419,104,0
3304,371,1239,4289,7161,66156,14754,248750,589,3862,2416,4490,458,48,582,94,3847,4,2415,106,0
3273,450,1162,4511,7223,63999,14556,240500,662,4389,2774,4192,327,26,368,74,3920,5,2457,102,0
3258,470,1772,4129,6082,52193,14731,196375,589,3870,2421,4395,322,32,462,70,3869,5,2419,124,0
3336,398,1695,4047,7358,62803,14617,236125,590,3886,2432,4526,290,39,452,72,3890,4,2440,153,0
4011,572,2059,5126,7146,103250,14594,85875,602,3873,2427,4387,331,42,553,77,3887,6,2435,137,0
3278,463,1775,4139,7394,62438,14958,234625,563,3862,2416,3887,305,28,408,73,3866,4,2419,139,0
3283,387,1746,4526,7194,62586,14611,235250,792,5013,3096,4587,305,45,459,71,3870,5,2424,98,0
3269,452,1815,5458,7319,64078,14760,240750,564,3912,2453,4459,326,44,448,71,3895,5,2442,112,0
4089,544,2145,4624,7105,64088,14913,241000,584,3916,2453,4488,343,34,446,78,3864,8,2421,112,0
3259,457,1738,3796,8844,72347,21157,272000,600,3893,2437,4573,306,37,463,77,3898,7,2441,105,0
3274,478,1684,3268,6472,59869,14605,212750,596,3882,2432,4495,295,31,401,73,3520430,790,1732530,2507,0
3283,485,1743,4287,6427,53743,14521,202000,714,4474,2835,4825,311,36,462,68,3882,11,2435,191,0
3283,444,1819,5024,7132,58050,14605,218125,595,3918,2456,4550,306,32,453,71,3872,7,2424,122,0
3277,367,1704,5282,7053,60671,14617,228125,577,3869,2420,4494,313,36,447,72,3893,5,2437,99,0
3264,467,1739,3821,6188,58412,14590,219500,571,3868,2422,3636,311,41,452,71,3904,4,2447,150,0
3265,274,1786,4201,5874,58270,14780,218875,588,3871,2421,4027,315,26,467,72,4858,6,3016,106,0
3254,459,1696,3688,7413,60260,14903,226625,563,3866,2421,4287,352,50,458,83,3860,4,2416,99,0
3252,448,764,6550,7160,61843,14658,232625,587,3864,2421,4448,320,29,474,71,3858,5,2416,108,0
4497,608,2351,6312,7535,73602,20073,276625,592,3868,2422,4226,317,31,391,62,3894,5,2440,106,0
3278,389,1665,4248,7274,62978,14584,236750,613,3863,2419,4415,297,28,445,69,1415488,486,761534,1247,0
3259,353,1619,3324,7563,61300,14556,230375,611,3866,2419,4529,323,31,450,79,3856,5,2420,127,0
3271,455,1294,4451,7173,62488,14751,234875,632,3860,2416,4609,309,34,484,74,3877,5,2429,127,0
3252,449,1831,5361,7275,62424,14528,234750,578,3886,2432,3945,347,41,468,74,4894,6,3040,133,0
3314,398,1809,5370,8283,71023,18795,266875,566,3858,2416,3986,300,39,383,71,4924,7,3061,137,0
3268,452,1847,5299,5956,56157,14738,211125,602,3936,2469,4373,323,41,441,72,3895,8,2438,66,0
3485,454,965,5462,7136,84594,14558,143625,627,3902,2443,4597,317,36,456,77,3909,6,2449,172,0
3272,472,1763,4314,279897,6086004,5315197,4337500,558,3890,2435,3886,303,37,383,66,3886,12,2437,104,0
3282,470,1746,4400,7333,58389,14767,219375,583,3861,2419,4562,315,31,454,69,3870,5,2419,122,0
3307,452,1902,5418,7263,66468,14788,249875,603,3862,2418,4321,311,50,445,67,3901,5,2445,119,0
3261,436,1102,3697,39533,604347,163457,622000,584,3875,2427,4425,293,46,410,69,3882,4,2432,142,0
3248,435,1707,4122,6257,66694,14958,223000,573,3866,2421,4486,303,39,387,69,3893,6,2435,105,0
3288,463,1860,5177,7288,58362,14732,219250,602,3862,2416,4178,340,29,460,74,3917,4,2453,114,0
3263,385,1678,3950,7171,59194,14553,222500,589,3869,2419,4231,313,37,433,73,4934,4,3054,123,0
3975,552,1958,3462,7131,58201,14556,218750,620,3862,2416,4444,293,25,286,63,3891,4,2435,108,0
3263,464,1983,6385,7358,62904,14763,236375,565,3866,2419,4360,301,45,458,69,1288979,453,681145,1083,0
3262,451,1857,5102,7188,61712,14611,231875,583,3870,2424,3923,313,33,338,75,3873,8,2422,171,0
3274,385,820,4428,7262,59431,14512,223500,824,5221,3091,4687,295,44,446,76,3895,4,2438,116,0
3286,455,1867,5281,7134,62351,14724,234375,599,3905,2443,4439,318,73,456,68,4193,4,2654,179,0
3278,453,1877,4742,6955,60628,14558,227875,596,3881,2427,4686,310,22,449,72,3892,4,2435,137,0
3294,334,1744,4410,7119,95224,14579,72000,676,4954,3065,5228,314,34,405,68,4202,6,2664,115,0
3252,466,1716,3980,7289,64673,14808,243125,564,3916,2453,3972,347,52,461,75,3928,6,2462,135,0
